time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,-1.445456677896165,1.1123633036662222,13.506010255658898,0.17670976020817886,0.3149206993294049,0.0,-2.8272718160338104,1.7776763715926325,3.380473032830795,0.04289671470232755,0.16637253586264517,0.0,426.75639253567755,426.3985903938902,429.23554419639663,426.84389875016996
1.9200000000000013,-1.6219053840345126,1.2225753946115876,13.71132247111345,0.17977717666920334,0.3251215174579567,0.0,-3.055234489998053,1.8961288658720328,3.4621825824195827,0.04948583489624432,0.1704305582403901,0.0,463.21766879171076,463.56234986659194,463.37043066098715,463.88925972784335
1.9800000000000013,-1.8124339470452981,1.3400256559442774,13.921923537265371,0.18401858529218718,0.33816190330653306,0.0,-3.296882006635413,2.019040688640324,3.556479992593043,0.03587142182470575,0.15081239669844987,0.0,471.6603842049643,470.16668781913853,469.77362456460355,468.71771674407046
2.0400000000000014,-2.0179996385373333,1.4650486322937,14.13877105038334,0.1899296697641919,0.350735180988349,0.0,-3.5563640666404757,2.1487110696916836,3.6701973091726665,0.013399339670990305,0.17021198685895278,0.0,478.3693951103229,479.86598294165145,480.2273310349828,478.519728653069
2.1000000000000014,-2.238573018008678,1.5974962078281398,14.360068046537691,0.19198117206035015,0.3615913606406309,0.0,-3.79696156007258,2.2661230105040433,3.7052735736528413,0.024493403307272055,0.1778797610865518,0.0,456.8522966254686,457.49110699702885,456.5548888717415,457.4392246257814
2.1600000000000015,-2.4727734044236973,1.7364906249767131,14.580688108886042,0.1985906159002102,0.37328877079999323,0.0,-4.01064172666436,2.367372529292089,3.6479101644569334,-0.0015706848995744142,0.18783191217051973,0.0,427.4722708562838,428.35275470477814,428.9452727444724,426.72573024343916
2.2200000000000015,-2.7208651673944932,1.8820531854681741,14.799872395327167,0.2026348954343078,0.38757898850932815,0.0,-4.260204943848632,2.4847396413736775,3.6569439457574515,0.01954666113732248,0.2057062146494184,0.0,452.7756753278525,454.2474228379183,451.727136899265,453.42701467409074
2.2800000000000016,-2.984573795516655,2.0348637646681795,15.020336185787388,0.20401162716693122,0.40003424707052826,0.0,-4.531054563149881,2.6087228113531835,3.6904671905029587,0.013256233685272725,0.2006332011069749,0.0,463.81923654631703,463.45956777124263,465.06025073263663,464.56711675651167
2.3400000000000016,-3.2643434789771675,2.1948725763935535,15.24160714410731,0.2049361470740756,0.4167695227909869,0.0,-4.795904431461294,2.7246015314822216,3.6837868142611816,0.016171735068854724,0.17565973355677725,0.0,455.2142818266607,453.2464121476084,453.53470754506833,453.7687385127284
2.4000000000000017,-3.560117007414427,2.3617170343213316,15.461899293018629,0.20670626967679695,0.4300091737648355,0.0,-5.064187800506879,2.8366947721077183,3.6580214800233457,0.00510165225358703,0.19249876158733098,0.0,449.34177376160085,450.73635862109614,451.5929314489755,450.6988211097564
